CustomerID,Region,Cultural Event,Sweet,Rating,Sentiment
2427,West India,Navratri,Modak,4,Negative
2428,West India,Gudi Padwa,Puran Poli,3,Positive
2429,South India,Diwali,Jangiri,5,Negative
2430,North India,Baisakhi,Kaju Katli,1,Negative
2431,North India,Diwali,Ladoo,3,Negative
2432,South India,Diwali,Payasam,5,Negative
2433,West India,Navratri,Shrikhand,5,Positive
2434,South India,Onam,Payasam,3,Positive
2435,North India,Diwali,Gulab Jamun,2,Negative
2436,North India,Lohri,Kaju Katli,2,Positive
2437,South India,Diwali,Payasam,4,Negative
2438,South India,Onam,Kozhukattai,1,Positive
2439,West India,Ganesh Chaturthi,Jalebi,1,Negative
2440,South India,Ugadi,Mysore Pak,4,Negative
2441,West India,Navratri,Puran Poli,4,Positive
2442,North India,Holi,Gulab Jamun,2,Positive
2443,North India,Baisakhi,Kaju Katli,3,Negative
2444,South India,Onam,Mysore Pak,5,Negative
2445,West India,Diwali,Modak,4,Positive
2446,North India,Baisakhi,Rasgulla,4,Positive
2447,East India,Bihu,Rasgulla,1,Negative
2448,East India,Diwali,Sandesh,4,Negative
2449,North India,Lohri,Kaju Katli,1,Positive
2450,South India,Onam,Mysore Pak,2,Positive
2451,South India,Ugadi,Mysore Pak,1,Positive
2452,East India,Bihu,Chomchom,2,Negative
2453,South India,Onam,Payasam,2,Negative
2454,North India,Holi,Gulab Jamun,4,Positive
2455,East India,Poila Baisakh,Rasgulla,3,Negative
2456,North India,Diwali,Kaju Katli,1,Negative
2457,North India,Holi,Rasgulla,1,Negative
2458,South India,Onam,Mysore Pak,1,Negative
2459,South India,Pongal,Jangiri,1,Positive
2460,West India,Gudi Padwa,Jalebi,5,Negative
2461,South India,Pongal,Kozhukattai,4,Negative
2462,East India,Diwali,Rasgulla,5,Negative
2463,North India,Baisakhi,Rasgulla,5,Positive
2464,South India,Onam,Payasam,2,Positive
2465,North India,Diwali,Rasgulla,3,Positive
2466,South India,Onam,Kozhukattai,2,Negative
2467,East India,Poila Baisakh,Rasgulla,2,Negative
2468,West India,Diwali,Puran Poli,5,Positive
2469,West India,Ganesh Chaturthi,Puran Poli,2,Positive
2470,South India,Pongal,Payasam,2,Negative
2471,East India,Durga Puja,Chomchom,4,Negative
2472,South India,Ugadi,Jangiri,2,Negative
2473,East India,Poila Baisakh,Sandesh,3,Negative
2474,East India,Diwali,Rasgulla,3,Negative
2475,West India,Ganesh Chaturthi,Shrikhand,5,Negative
2476,North India,Lohri,Rasgulla,1,Positive
2477,North India,Holi,Rasgulla,1,Positive
2478,East India,Diwali,Rasgulla,3,Negative
2479,West India,Ganesh Chaturthi,Puran Poli,4,Positive
2480,South India,Onam,Mysore Pak,2,Negative
2481,South India,Pongal,Kozhukattai,5,Positive
2482,South India,Diwali,Payasam,1,Positive
2483,South India,Onam,Jangiri,2,Negative
2484,North India,Baisakhi,Kaju Katli,4,Negative
2485,West India,Gudi Padwa,Shrikhand,2,Negative
2486,North India,Diwali,Kaju Katli,5,Negative
2487,South India,Pongal,Mysore Pak,4,Positive
2488,South India,Ugadi,Payasam,2,Negative
2489,South India,Ugadi,Jangiri,5,Positive
2490,South India,Diwali,Mysore Pak,2,Negative
2491,South India,Ugadi,Mysore Pak,5,Positive
2492,South India,Ugadi,Payasam,3,Negative
2493,North India,Diwali,Kaju Katli,5,Positive
2494,West India,Navratri,Jalebi,3,Positive
2495,West India,Navratri,Modak,3,Negative
2496,North India,Baisakhi,Kaju Katli,1,Negative
2497,West India,Navratri,Jalebi,3,Positive
2498,North India,Diwali,Kaju Katli,2,Negative
2499,West India,Gudi Padwa,Modak,1,Negative
2500,East India,Bihu,Rasgulla,4,Negative
2501,East India,Durga Puja,Sandesh,1,Negative
2502,South India,Ugadi,Payasam,5,Negative
2503,East India,Durga Puja,Chomchom,5,Negative
2504,West India,Ganesh Chaturthi,Modak,5,Positive
2505,North India,Diwali,Ladoo,3,Negative
2506,West India,Ganesh Chaturthi,Shrikhand,4,Negative
2507,North India,Baisakhi,Rasgulla,1,Positive
2508,South India,Pongal,Kozhukattai,1,Negative
2509,West India,Ganesh Chaturthi,Jalebi,3,Negative
2510,East India,Bihu,Pitha,3,Negative
2511,North India,Lohri,Rasgulla,3,Positive
2512,South India,Diwali,Jangiri,3,Positive
2513,West India,Ganesh Chaturthi,Shrikhand,3,Positive
2514,East India,Bihu,Sandesh,1,Negative
2515,East India,Poila Baisakh,Pitha,4,Positive
2516,East India,Poila Baisakh,Rasgulla,3,Negative
2517,East India,Diwali,Pitha,3,Positive
2518,North India,Holi,Kaju Katli,5,Negative
2519,South India,Ugadi,Mysore Pak,2,Positive
2520,North India,Baisakhi,Kaju Katli,2,Negative
2521,East India,Poila Baisakh,Pitha,4,Positive
2522,East India,Durga Puja,Rasgulla,2,Negative
2523,North India,Holi,Ladoo,3,Positive
2524,West India,Navratri,Puran Poli,2,Positive
2525,West India,Navratri,Puran Poli,1,Negative
2526,South India,Pongal,Jangiri,4,Negative
2527,South India,Ugadi,Payasam,5,Negative
2528,West India,Diwali,Shrikhand,3,Negative
2529,East India,Bihu,Pitha,3,Negative
2530,North India,Holi,Kaju Katli,2,Positive
2531,North India,Baisakhi,Kaju Katli,1,Positive
2532,East India,Diwali,Chomchom,3,Positive
2533,West India,Gudi Padwa,Jalebi,5,Negative
2534,North India,Holi,Gulab Jamun,5,Negative
2535,North India,Lohri,Rasgulla,2,Positive
2536,East India,Durga Puja,Rasgulla,5,Negative
2537,North India,Baisakhi,Rasgulla,2,Negative
2538,South India,Ugadi,Kozhukattai,5,Negative
2539,East India,Diwali,Chomchom,2,Negative
2540,North India,Diwali,Kaju Katli,5,Positive
2541,North India,Diwali,Rasgulla,2,Positive
2542,South India,Onam,Payasam,1,Negative
2543,North India,Lohri,Gulab Jamun,1,Negative
2544,West India,Gudi Padwa,Jalebi,4,Positive
2545,East India,Diwali,Sandesh,3,Negative
2546,South India,Ugadi,Kozhukattai,4,Positive
2547,South India,Diwali,Jangiri,2,Positive
2548,East India,Durga Puja,Rasgulla,4,Positive
2549,East India,Durga Puja,Sandesh,5,Positive
2550,East India,Durga Puja,Pitha,1,Positive
2551,North India,Lohri,Rasgulla,3,Positive
2552,East India,Durga Puja,Pitha,2,Negative
2553,South India,Onam,Kozhukattai,1,Positive
2554,East India,Diwali,Chomchom,2,Positive
2555,West India,Ganesh Chaturthi,Modak,5,Positive
2556,East India,Bihu,Sandesh,3,Positive
2557,South India,Pongal,Jangiri,2,Positive
2558,East India,Poila Baisakh,Chomchom,4,Positive
2559,North India,Lohri,Ladoo,3,Positive
2560,South India,Ugadi,Payasam,4,Positive
2561,East India,Durga Puja,Chomchom,5,Positive
2562,North India,Lohri,Rasgulla,5,Positive
2563,East India,Bihu,Pitha,4,Positive
2564,East India,Poila Baisakh,Chomchom,4,Negative
2565,North India,Baisakhi,Gulab Jamun,4,Positive
2566,East India,Poila Baisakh,Chomchom,3,Negative
2567,East India,Durga Puja,Sandesh,2,Positive
2568,East India,Diwali,Rasgulla,1,Positive
2569,North India,Lohri,Rasgulla,2,Negative
2570,North India,Baisakhi,Ladoo,5,Negative
2571,North India,Holi,Gulab Jamun,4,Positive
2572,South India,Diwali,Mysore Pak,2,Negative
2573,South India,Pongal,Mysore Pak,4,Positive
2574,North India,Lohri,Gulab Jamun,2,Negative
2575,South India,Ugadi,Payasam,3,Negative
2576,North India,Holi,Ladoo,5,Positive
2577,East India,Poila Baisakh,Rasgulla,2,Negative
2578,West India,Ganesh Chaturthi,Jalebi,4,Negative
2579,East India,Diwali,Chomchom,3,Positive
2580,West India,Ganesh Chaturthi,Jalebi,2,Positive
2581,North India,Diwali,Gulab Jamun,2,Negative
2582,North India,Holi,Kaju Katli,2,Negative
2583,West India,Diwali,Shrikhand,3,Negative
2584,North India,Diwali,Rasgulla,2,Positive
2585,West India,Navratri,Puran Poli,5,Positive
2586,West India,Gudi Padwa,Modak,1,Positive
2587,North India,Baisakhi,Ladoo,1,Positive
2588,South India,Ugadi,Kozhukattai,4,Positive
2589,West India,Ganesh Chaturthi,Puran Poli,2,Negative
2590,North India,Diwali,Ladoo,3,Negative
2591,South India,Diwali,Jangiri,2,Positive
2592,West India,Gudi Padwa,Puran Poli,3,Positive
2593,South India,Onam,Payasam,3,Negative
2594,North India,Baisakhi,Gulab Jamun,2,Negative
2595,South India,Onam,Kozhukattai,1,Positive
2596,North India,Baisakhi,Gulab Jamun,5,Positive
2597,East India,Bihu,Sandesh,2,Positive
2598,South India,Pongal,Jangiri,1,Positive
2599,West India,Ganesh Chaturthi,Puran Poli,1,Positive
2600,North India,Baisakhi,Rasgulla,3,Negative
2601,West India,Navratri,Jalebi,5,Negative
2602,East India,Poila Baisakh,Chomchom,2,Negative
2603,East India,Diwali,Pitha,3,Positive
2604,West India,Diwali,Puran Poli,3,Positive
2605,West India,Diwali,Puran Poli,1,Negative
2606,West India,Navratri,Jalebi,2,Negative
2607,South India,Ugadi,Jangiri,4,Negative
2608,West India,Gudi Padwa,Jalebi,4,Negative
2609,East India,Bihu,Chomchom,2,Positive
2610,South India,Onam,Payasam,5,Positive
2611,East India,Poila Baisakh,Chomchom,3,Negative
2612,South India,Ugadi,Payasam,4,Positive
2613,West India,Diwali,Jalebi,1,Positive
2614,South India,Diwali,Payasam,4,Negative
2615,South India,Ugadi,Mysore Pak,2,Negative
2616,South India,Diwali,Payasam,4,Positive
2617,South India,Ugadi,Kozhukattai,4,Positive
2618,South India,Ugadi,Kozhukattai,5,Positive
2619,North India,Diwali,Gulab Jamun,1,Positive
2620,North India,Lohri,Gulab Jamun,3,Negative
2621,South India,Onam,Payasam,3,Positive
2622,East India,Bihu,Chomchom,4,Negative
2623,South India,Diwali,Kozhukattai,1,Positive
2624,South India,Onam,Jangiri,1,Negative
2625,South India,Ugadi,Kozhukattai,2,Positive
2626,South India,Ugadi,Mysore Pak,1,Positive
2627,West India,Gudi Padwa,Jalebi,4,Positive
2628,North India,Lohri,Rasgulla,5,Positive
2629,West India,Ganesh Chaturthi,Jalebi,5,Negative
2630,East India,Durga Puja,Rasgulla,1,Positive
2631,South India,Diwali,Jangiri,2,Positive
2632,South India,Diwali,Kozhukattai,1,Negative
2633,West India,Ganesh Chaturthi,Jalebi,2,Negative
2634,East India,Diwali,Rasgulla,5,Positive
2635,West India,Diwali,Puran Poli,1,Positive
2636,East India,Bihu,Chomchom,4,Negative
2637,North India,Lohri,Rasgulla,1,Negative
2638,North India,Holi,Gulab Jamun,5,Positive
2639,East India,Poila Baisakh,Pitha,4,Negative
2640,West India,Ganesh Chaturthi,Shrikhand,4,Negative
2641,East India,Poila Baisakh,Chomchom,3,Positive
2642,East India,Bihu,Pitha,4,Negative
2643,East India,Durga Puja,Chomchom,1,Negative
2644,North India,Diwali,Ladoo,1,Positive
2645,North India,Holi,Kaju Katli,1,Positive
2646,South India,Pongal,Mysore Pak,1,Positive
2647,East India,Durga Puja,Pitha,5,Negative
2648,East India,Durga Puja,Sandesh,1,Positive
2649,South India,Pongal,Payasam,1,Positive
2650,North India,Baisakhi,Ladoo,2,Positive
2651,North India,Baisakhi,Kaju Katli,5,Positive
2652,West India,Navratri,Jalebi,5,Positive
2653,West India,Diwali,Modak,4,Positive
2654,North India,Diwali,Ladoo,2,Negative
2655,South India,Onam,Mysore Pak,1,Positive
2656,South India,Diwali,Payasam,2,Negative
2657,East India,Poila Baisakh,Rasgulla,2,Negative
2658,East India,Bihu,Pitha,5,Positive
2659,East India,Bihu,Pitha,1,Positive
2660,North India,Baisakhi,Kaju Katli,1,Negative
2661,North India,Baisakhi,Gulab Jamun,1,Negative
2662,East India,Durga Puja,Rasgulla,3,Negative
2663,East India,Poila Baisakh,Rasgulla,4,Negative
2664,West India,Diwali,Puran Poli,2,Positive
2665,North India,Lohri,Rasgulla,4,Negative
2666,East India,Poila Baisakh,Chomchom,4,Negative
2667,South India,Onam,Jangiri,4,Positive
2668,South India,Diwali,Jangiri,2,Negative
2669,East India,Durga Puja,Chomchom,2,Positive
2670,South India,Onam,Mysore Pak,1,Negative
2671,West India,Navratri,Shrikhand,3,Positive
2672,North India,Baisakhi,Rasgulla,2,Negative
2673,East India,Diwali,Pitha,4,Negative
2674,West India,Gudi Padwa,Puran Poli,4,Positive
2675,East India,Durga Puja,Sandesh,3,Negative
2676,East India,Diwali,Pitha,5,Negative
2677,South India,Ugadi,Jangiri,1,Negative
2678,South India,Diwali,Kozhukattai,5,Negative
2679,North India,Holi,Kaju Katli,3,Negative
2680,South India,Diwali,Jangiri,1,Positive
2681,West India,Diwali,Jalebi,2,Positive
2682,East India,Diwali,Rasgulla,4,Negative
2683,East India,Bihu,Pitha,2,Negative
2684,South India,Onam,Payasam,4,Negative
2685,North India,Lohri,Gulab Jamun,4,Positive
2686,East India,Durga Puja,Chomchom,4,Negative
2687,North India,Baisakhi,Rasgulla,2,Negative
2688,South India,Diwali,Mysore Pak,4,Positive
2689,South India,Pongal,Kozhukattai,3,Negative
2690,South India,Diwali,Kozhukattai,4,Negative
2691,South India,Onam,Mysore Pak,3,Positive
2692,South India,Diwali,Payasam,4,Negative
2693,North India,Lohri,Kaju Katli,2,Positive
2694,East India,Durga Puja,Sandesh,4,Positive
2695,East India,Poila Baisakh,Pitha,4,Negative
2696,South India,Ugadi,Kozhukattai,1,Negative
2697,West India,Diwali,Puran Poli,5,Negative
2698,East India,Diwali,Pitha,3,Positive
2699,North India,Diwali,Kaju Katli,5,Negative
2700,East India,Diwali,Rasgulla,4,Positive
2701,West India,Diwali,Jalebi,2,Negative
2702,North India,Lohri,Kaju Katli,5,Positive
2703,North India,Holi,Rasgulla,1,Positive
2704,South India,Onam,Mysore Pak,5,Positive
2705,South India,Pongal,Kozhukattai,3,Negative
2706,North India,Baisakhi,Kaju Katli,1,Negative
2707,West India,Ganesh Chaturthi,Jalebi,4,Positive
2708,North India,Holi,Rasgulla,2,Positive
2709,East India,Diwali,Pitha,1,Positive
2710,North India,Holi,Rasgulla,1,Positive
2711,South India,Onam,Payasam,2,Negative
2712,East India,Poila Baisakh,Chomchom,1,Negative
2713,West India,Ganesh Chaturthi,Jalebi,5,Positive
2714,North India,Holi,Gulab Jamun,2,Positive
2715,West India,Ganesh Chaturthi,Shrikhand,1,Negative
2716,South India,Ugadi,Payasam,2,Positive
2717,East India,Bihu,Rasgulla,5,Negative
2718,South India,Onam,Kozhukattai,3,Positive
2719,East India,Bihu,Chomchom,1,Negative
2720,West India,Ganesh Chaturthi,Jalebi,5,Negative
2721,South India,Onam,Mysore Pak,1,Negative
2722,North India,Holi,Ladoo,5,Negative
2723,South India,Diwali,Kozhukattai,4,Positive
2724,South India,Diwali,Payasam,5,Positive
2725,East India,Durga Puja,Pitha,2,Negative
2726,South India,Ugadi,Jangiri,3,Negative
2727,West India,Navratri,Jalebi,4,Negative
2728,South India,Pongal,Mysore Pak,1,Positive
2729,North India,Diwali,Kaju Katli,1,Negative
2730,West India,Gudi Padwa,Puran Poli,1,Positive
2731,East India,Diwali,Pitha,4,Negative
2732,North India,Lohri,Rasgulla,1,Negative
2733,North India,Diwali,Kaju Katli,2,Negative
2734,West India,Navratri,Modak,1,Negative
2735,South India,Pongal,Mysore Pak,1,Positive
2736,West India,Diwali,Shrikhand,1,Negative
2737,North India,Holi,Ladoo,1,Negative
2738,West India,Ganesh Chaturthi,Modak,4,Negative
2739,West India,Gudi Padwa,Puran Poli,1,Positive
2740,North India,Lohri,Kaju Katli,4,Positive
2741,East India,Durga Puja,Rasgulla,2,Positive
2742,West India,Ganesh Chaturthi,Modak,5,Negative
2743,West India,Navratri,Modak,3,Negative
2744,North India,Lohri,Rasgulla,4,Positive
2745,East India,Bihu,Pitha,3,Negative
2746,West India,Navratri,Jalebi,3,Negative
2747,East India,Bihu,Pitha,4,Negative
2748,East India,Poila Baisakh,Sandesh,5,Negative
2749,South India,Diwali,Kozhukattai,4,Negative
2750,South India,Pongal,Kozhukattai,5,Positive
2751,East India,Diwali,Pitha,2,Negative
2752,North India,Baisakhi,Gulab Jamun,5,Positive
2753,North India,Diwali,Kaju Katli,5,Positive
2754,South India,Diwali,Jangiri,1,Negative
2755,East India,Poila Baisakh,Chomchom,2,Negative
2756,West India,Ganesh Chaturthi,Puran Poli,4,Positive
2757,South India,Pongal,Mysore Pak,4,Positive
2758,North India,Lohri,Ladoo,4,Negative
2759,South India,Pongal,Payasam,1,Positive
2760,North India,Lohri,Gulab Jamun,2,Positive
2761,North India,Diwali,Kaju Katli,4,Positive
2762,West India,Diwali,Jalebi,1,Negative
2763,East India,Poila Baisakh,Rasgulla,2,Negative
2764,West India,Gudi Padwa,Modak,4,Positive
2765,West India,Diwali,Shrikhand,1,Negative
2766,West India,Gudi Padwa,Modak,4,Negative
2767,West India,Ganesh Chaturthi,Jalebi,1,Negative
2768,North India,Baisakhi,Kaju Katli,5,Positive
2769,North India,Holi,Gulab Jamun,4,Negative
2770,East India,Diwali,Chomchom,1,Negative
2771,East India,Poila Baisakh,Pitha,5,Negative
2772,North India,Diwali,Ladoo,5,Positive
2773,West India,Ganesh Chaturthi,Puran Poli,4,Negative
2774,West India,Ganesh Chaturthi,Shrikhand,5,Positive
2775,West India,Navratri,Jalebi,3,Positive
2776,North India,Lohri,Kaju Katli,4,Positive
2777,South India,Pongal,Payasam,4,Negative
2778,South India,Pongal,Jangiri,2,Negative
2779,North India,Lohri,Ladoo,2,Negative
2780,West India,Navratri,Jalebi,1,Positive
2781,South India,Onam,Payasam,5,Positive
2782,West India,Gudi Padwa,Shrikhand,4,Positive
2783,East India,Durga Puja,Chomchom,4,Positive
2784,East India,Poila Baisakh,Chomchom,1,Positive
2785,North India,Lohri,Kaju Katli,4,Negative
2786,South India,Onam,Mysore Pak,1,Positive
2787,North India,Holi,Ladoo,4,Negative
2788,East India,Poila Baisakh,Sandesh,2,Negative
2789,North India,Diwali,Ladoo,2,Positive
2790,East India,Diwali,Chomchom,1,Negative
2791,North India,Diwali,Gulab Jamun,5,Negative
2792,North India,Lohri,Ladoo,3,Positive
2793,West India,Navratri,Puran Poli,4,Negative
2794,West India,Navratri,Modak,2,Negative
2795,North India,Holi,Ladoo,5,Positive
2796,North India,Baisakhi,Gulab Jamun,5,Positive
2797,South India,Ugadi,Kozhukattai,2,Negative
2798,West India,Ganesh Chaturthi,Jalebi,1,Negative
2799,West India,Ganesh Chaturthi,Puran Poli,3,Negative
2800,West India,Navratri,Puran Poli,4,Negative
2801,South India,Onam,Kozhukattai,4,Positive
2802,West India,Ganesh Chaturthi,Jalebi,1,Positive
2803,South India,Pongal,Kozhukattai,3,Negative
2804,East India,Poila Baisakh,Rasgulla,3,Negative
2805,East India,Poila Baisakh,Chomchom,4,Positive
2806,West India,Diwali,Modak,4,Negative
2807,North India,Lohri,Kaju Katli,3,Negative
2808,South India,Diwali,Kozhukattai,2,Positive
2809,East India,Bihu,Pitha,3,Negative
2810,East India,Bihu,Chomchom,2,Positive
2811,East India,Diwali,Rasgulla,5,Negative
2812,South India,Ugadi,Payasam,1,Negative
2813,South India,Onam,Kozhukattai,2,Negative
2814,East India,Diwali,Chomchom,4,Negative
2815,West India,Diwali,Puran Poli,3,Positive
2816,East India,Durga Puja,Chomchom,5,Negative
2817,North India,Diwali,Ladoo,3,Negative
2818,West India,Diwali,Jalebi,2,Negative
2819,North India,Baisakhi,Rasgulla,5,Positive
2820,West India,Gudi Padwa,Jalebi,3,Positive
2821,South India,Onam,Mysore Pak,3,Positive
2822,North India,Diwali,Kaju Katli,1,Negative
2823,South India,Pongal,Jangiri,2,Positive
2824,North India,Diwali,Gulab Jamun,3,Negative
2825,East India,Poila Baisakh,Pitha,2,Positive
2826,East India,Bihu,Pitha,2,Positive
2827,East India,Diwali,Pitha,4,Positive
2828,North India,Holi,Gulab Jamun,5,Negative
2829,West India,Ganesh Chaturthi,Modak,2,Negative
2830,South India,Onam,Jangiri,5,Positive
2831,South India,Onam,Kozhukattai,1,Positive
2832,South India,Diwali,Jangiri,5,Negative
2833,West India,Navratri,Puran Poli,1,Positive
2834,West India,Gudi Padwa,Jalebi,2,Negative
2835,West India,Ganesh Chaturthi,Shrikhand,2,Negative
2836,West India,Diwali,Shrikhand,1,Negative
2837,West India,Gudi Padwa,Puran Poli,3,Positive
2838,North India,Baisakhi,Ladoo,4,Positive
2839,South India,Diwali,Kozhukattai,4,Negative
2840,South India,Diwali,Payasam,4,Negative
2841,North India,Holi,Gulab Jamun,4,Positive
2842,West India,Diwali,Shrikhand,4,Positive
2843,West India,Gudi Padwa,Jalebi,4,Positive
2844,West India,Diwali,Shrikhand,2,Negative
2845,East India,Bihu,Chomchom,2,Positive
2846,South India,Onam,Mysore Pak,4,Negative
2847,North India,Holi,Gulab Jamun,2,Positive
2848,North India,Lohri,Gulab Jamun,5,Negative
2849,West India,Navratri,Shrikhand,2,Negative
2850,East India,Diwali,Pitha,4,Negative
2851,South India,Pongal,Payasam,1,Positive
2852,South India,Diwali,Jangiri,4,Positive
2853,South India,Pongal,Payasam,5,Positive
2854,North India,Diwali,Kaju Katli,2,Positive
2855,West India,Diwali,Puran Poli,2,Positive
2856,South India,Pongal,Kozhukattai,2,Negative
2857,North India,Diwali,Rasgulla,2,Positive
2858,North India,Baisakhi,Ladoo,2,Positive
2859,East India,Bihu,Chomchom,2,Negative
2860,South India,Pongal,Payasam,2,Positive
2861,North India,Baisakhi,Ladoo,1,Negative
2862,West India,Gudi Padwa,Jalebi,5,Negative
2863,West India,Diwali,Jalebi,3,Negative
2864,South India,Ugadi,Payasam,1,Positive
2865,North India,Lohri,Kaju Katli,1,Negative
2866,West India,Gudi Padwa,Shrikhand,3,Positive
2867,East India,Poila Baisakh,Pitha,1,Positive
2868,West India,Navratri,Jalebi,5,Positive
2869,East India,Poila Baisakh,Pitha,2,Positive
2870,South India,Ugadi,Kozhukattai,4,Negative
2871,West India,Gudi Padwa,Shrikhand,2,Negative
2872,South India,Ugadi,Mysore Pak,2,Positive
2873,North India,Lohri,Kaju Katli,1,Negative
2874,West India,Gudi Padwa,Jalebi,1,Negative
2875,East India,Poila Baisakh,Sandesh,4,Positive
2876,East India,Bihu,Pitha,3,Positive
2877,North India,Diwali,Ladoo,5,Negative
2878,North India,Diwali,Ladoo,5,Negative
2879,North India,Baisakhi,Rasgulla,3,Negative
2880,East India,Bihu,Rasgulla,3,Positive
2881,North India,Baisakhi,Rasgulla,4,Positive
2882,North India,Holi,Rasgulla,3,Negative
2883,East India,Diwali,Pitha,2,Positive
2884,West India,Diwali,Jalebi,2,Positive
2885,North India,Lohri,Gulab Jamun,2,Positive
2886,West India,Navratri,Jalebi,2,Negative
2887,East India,Diwali,Sandesh,1,Positive
2888,North India,Lohri,Rasgulla,1,Positive
2889,West India,Navratri,Jalebi,1,Positive
2890,West India,Diwali,Shrikhand,4,Negative
2891,East India,Bihu,Pitha,5,Negative
2892,South India,Onam,Mysore Pak,4,Negative
2893,East India,Bihu,Rasgulla,4,Negative
2894,North India,Lohri,Kaju Katli,1,Positive
2895,South India,Onam,Payasam,4,Positive
2896,North India,Lohri,Rasgulla,4,Negative
2897,East India,Bihu,Sandesh,2,Positive
2898,West India,Ganesh Chaturthi,Shrikhand,1,Negative
2899,West India,Gudi Padwa,Puran Poli,4,Negative
2900,North India,Lohri,Kaju Katli,1,Negative
2901,South India,Ugadi,Jangiri,4,Positive
2902,West India,Gudi Padwa,Puran Poli,3,Positive
2903,South India,Diwali,Payasam,5,Negative
2904,West India,Ganesh Chaturthi,Modak,1,Positive
2905,North India,Holi,Rasgulla,4,Positive
2906,South India,Pongal,Mysore Pak,4,Positive
2907,North India,Holi,Kaju Katli,3,Negative
2908,North India,Diwali,Ladoo,3,Negative
2909,North India,Diwali,Gulab Jamun,1,Positive
2910,South India,Onam,Jangiri,4,Positive
2911,East India,Bihu,Sandesh,5,Negative
2912,South India,Pongal,Jangiri,5,Negative
2913,South India,Pongal,Jangiri,5,Positive
2914,East India,Durga Puja,Chomchom,3,Positive
2915,West India,Gudi Padwa,Shrikhand,5,Negative
2916,East India,Poila Baisakh,Chomchom,2,Negative
2917,East India,Diwali,Pitha,4,Positive
2918,South India,Pongal,Mysore Pak,1,Positive
2919,South India,Pongal,Jangiri,2,Positive
2920,North India,Lohri,Kaju Katli,3,Positive
2921,West India,Gudi Padwa,Jalebi,1,Negative
2922,South India,Ugadi,Mysore Pak,3,Positive
2923,West India,Navratri,Shrikhand,1,Positive
2924,North India,Lohri,Rasgulla,2,Negative
2925,West India,Gudi Padwa,Shrikhand,4,Positive
2926,East India,Poila Baisakh,Rasgulla,5,Positive
2927,North India,Holi,Kaju Katli,4,Positive
2928,West India,Diwali,Puran Poli,1,Positive
2929,South India,Ugadi,Kozhukattai,2,Positive
2930,West India,Ganesh Chaturthi,Modak,3,Negative
2931,East India,Bihu,Sandesh,1,Negative
2932,South India,Onam,Payasam,3,Negative
2933,West India,Navratri,Jalebi,1,Negative
2934,East India,Poila Baisakh,Sandesh,3,Negative
2935,North India,Baisakhi,Gulab Jamun,4,Negative
2936,West India,Navratri,Shrikhand,5,Positive
2937,West India,Diwali,Shrikhand,1,Positive
2938,East India,Poila Baisakh,Rasgulla,1,Positive
2939,North India,Holi,Rasgulla,2,Negative
2940,North India,Baisakhi,Gulab Jamun,1,Negative
2941,West India,Ganesh Chaturthi,Shrikhand,5,Positive
2942,West India,Navratri,Shrikhand,1,Positive
2943,West India,Diwali,Puran Poli,5,Positive
2944,North India,Baisakhi,Gulab Jamun,3,Positive
2945,West India,Ganesh Chaturthi,Modak,2,Negative
2946,South India,Diwali,Kozhukattai,4,Positive
2947,West India,Navratri,Puran Poli,3,Positive
2948,East India,Bihu,Sandesh,1,Positive
2949,North India,Diwali,Ladoo,1,Negative
2950,South India,Pongal,Jangiri,3,Positive
2951,West India,Ganesh Chaturthi,Jalebi,5,Negative
2952,North India,Lohri,Gulab Jamun,3,Positive
2953,West India,Navratri,Shrikhand,1,Positive
2954,North India,Holi,Ladoo,3,Positive
2955,South India,Ugadi,Kozhukattai,1,Negative
2956,West India,Gudi Padwa,Modak,5,Negative
2957,South India,Onam,Payasam,5,Negative
2958,North India,Holi,Rasgulla,5,Negative
2959,West India,Diwali,Shrikhand,2,Positive
2960,North India,Baisakhi,Ladoo,1,Negative
2961,North India,Lohri,Kaju Katli,4,Positive
2962,East India,Poila Baisakh,Sandesh,2,Positive
2963,North India,Holi,Rasgulla,4,Negative
2964,North India,Diwali,Kaju Katli,2,Negative
2965,West India,Diwali,Modak,1,Positive
2966,East India,Diwali,Rasgulla,4,Positive
2967,East India,Bihu,Chomchom,1,Negative
2968,North India,Baisakhi,Kaju Katli,3,Negative
2969,North India,Diwali,Kaju Katli,3,Positive
2970,North India,Holi,Gulab Jamun,3,Positive
2971,North India,Lohri,Kaju Katli,3,Positive
2972,South India,Onam,Mysore Pak,2,Positive
2973,East India,Bihu,Sandesh,5,Negative
2974,East India,Durga Puja,Chomchom,1,Negative
2975,West India,Ganesh Chaturthi,Shrikhand,3,Positive
2976,South India,Pongal,Mysore Pak,5,Positive
2977,North India,Baisakhi,Gulab Jamun,4,Negative
2978,West India,Ganesh Chaturthi,Shrikhand,2,Positive
2979,North India,Lohri,Ladoo,2,Positive
2980,North India,Baisakhi,Ladoo,2,Positive
2981,South India,Ugadi,Mysore Pak,5,Negative
2982,South India,Ugadi,Payasam,1,Negative
2983,South India,Ugadi,Payasam,5,Negative
2984,East India,Diwali,Chomchom,5,Negative
2985,East India,Bihu,Pitha,5,Positive
2986,West India,Diwali,Jalebi,1,Positive
2987,West India,Navratri,Shrikhand,2,Positive
2988,North India,Holi,Ladoo,1,Positive
2989,South India,Pongal,Mysore Pak,4,Positive
2990,South India,Diwali,Mysore Pak,5,Positive
